step,reward,actual_inspection_rate,target_sampling_rate,attack_intensity,fpr,fnr,avg_sq,tp,tn,fp,fn
1631,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1632,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1633,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1634,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1635,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1636,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1637,-2.0,0.929,1.0,0.001,0.0,0.0,190.161,1,999,0,0
1638,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1639,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1640,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1641,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1642,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1643,-2.0,0.927,1.0,0.0,0.0,0.0,187.254,0,1000,0,0
1644,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1645,-2.0,0.925,1.0,0.0,0.0,0.0,186.85,0,1000,0,0
1646,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1647,-1.7100000381469727,0.987,0.8550000190734863,0.001,0.0,0.0,201.877,1,999,0,0
1648,-2.0,0.924,1.0,0.002,0.0,0.0,191.654,2,998,0,0
1649,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1650,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1651,-2.0,0.947,1.0,0.002,0.0,0.0,196.3,2,998,0,0
1652,-2.0,0.944,1.0,0.001,0.0,0.0,193.191,1,999,0,0
1653,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1654,-2.0,0.999,1.0,0.001,0.0,0.0,204.301,1,999,0,0
1655,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1656,-2.0,1.0,1.0,0.006,0.0,0.0,217.018,6,994,0,0
1657,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1658,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1659,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1660,-2.0,0.998,1.0,0.002,0.0,0.0,206.602,2,998,0,0
1661,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1662,-11.877902710755789,0.926,1.0,0.001,0.0,1.0,187.052,0,999,0,1
1663,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1664,-1.3766666650772095,0.983,0.6883333325386047,0.0,0.0,0.0,198.566,0,1000,0,0
1665,-2.0,0.894,1.0,0.001,0.0,0.0,183.091,1,999,0,0
1666,-2.0,0.928,1.0,0.001,0.0,0.0,189.959,1,999,0,0
1667,-2.0,0.935,1.0,0.0,0.0,0.0,188.87,0,1000,0,0
1668,-2.0,1.0,1.0,0.0,0.0,0.0,202.0,0,1000,0,0
1669,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1670,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1671,-2.0,0.968,1.0,0.001,0.0,0.0,198.039,1,999,0,0
1672,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1673,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1674,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1675,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1676,-1.5833333730697632,0.936,0.7916666865348816,0.0,0.0,0.0,189.072,0,1000,0,0
1677,-2.0,0.942,1.0,0.004,0.0,0.0,200.296,4,996,0,0
1678,-1.8533333539962769,0.941,0.9266666769981384,0.0,0.0,0.0,190.082,0,1000,0,0
1679,-2.0,0.99,1.0,0.003,0.0,0.0,207.489,3,997,0,0
1680,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1681,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1682,-1.9483333826065063,1.0,0.9741666913032532,0.002,0.0,0.0,207.006,2,998,0,0
1683,-2.0,0.995,1.0,0.003,0.0,0.0,208.499,3,997,0,0
1684,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1685,-2.0,1.0,1.0,0.008,0.0,0.0,222.024,8,992,0,0
1686,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1687,-2.0,1.0,1.0,0.002,0.0,0.0,207.006,2,998,0,0
1688,-6.889583582848824,0.925,1.0,0.002,0.0,0.5,189.353,1,998,0,1
1689,-2.0,0.994,1.0,0.001,0.0,0.0,203.291,1,999,0,0
1690,-2.0,0.918,1.0,0.0,0.0,0.0,185.436,0,1000,0,0
1691,-2.0,1.0,1.0,0.003,0.0,0.0,209.509,3,997,0,0
1692,-2.0,1.0,1.0,0.001,0.0,0.0,204.503,1,999,0,0
1693,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
1694,-2.0,0.999,1.0,0.002,0.0,0.0,206.804,2,998,0,0
1695,-2.0,1.0,1.0,0.004,0.0,0.0,212.012,4,996,0,0
1696,-2.0,1.0,1.0,0.005,0.0,0.0,214.515,5,995,0,0
