packet_id,is_malware,was_dropped,latency_ns
271,0,0,17793
272,0,0,17163
273,0,0,17178
274,0,0,17972
275,0,0,17414
276,0,0,17336
277,0,0,17536
278,0,0,17587
279,0,0,18042
280,0,0,17780
281,0,0,28003
282,0,0,21339
283,0,0,17738
284,0,0,18282
285,0,0,17260
286,0,0,17287
287,0,0,17102
288,0,0,17712
289,0,0,17752
290,0,0,17791
291,0,0,18095
292,0,0,18345
293,0,0,17880
294,0,0,17563
295,0,0,17379
296,0,0,17411
297,0,0,17362
298,0,0,17576
299,0,0,17993
300,0,0,17315
301,0,0,17343
302,0,0,17389
303,0,0,17185
304,0,0,17292
305,0,0,17861
306,0,0,17877
307,0,0,17549
308,0,0,17657
309,0,0,17085
310,0,0,17420
311,0,0,17124
312,0,0,17400
313,0,0,33418
314,0,0,21316
315,0,0,17667
316,0,0,17727
317,0,0,17431
318,0,0,17341
319,0,0,17757
320,0,0,17637
321,0,0,17730
322,0,0,17433
323,0,0,17716
324,0,0,18209
325,0,0,17111
326,0,0,18069
327,0,0,19017
328,0,0,18211
329,0,0,17679
330,0,0,17992
331,0,0,17372
332,0,0,17002
333,0,0,17343
334,0,0,17267
335,0,0,17409
336,0,0,16824
337,0,0,17416
338,0,0,17035
339,0,0,17216
340,0,0,17784
341,0,0,17212
342,0,0,17362
343,0,0,17135
344,0,0,17373
345,0,0,17405
346,0,0,17688
347,0,0,17795
348,0,0,17202
349,0,0,17811
350,0,0,17584
351,0,0,17969
352,0,0,17204
353,0,0,17419
354,0,0,17236
355,0,0,17599
356,0,0,17531
357,0,0,17225
358,0,0,17262
359,0,0,17532
360,0,0,17437
361,0,0,17208
362,0,0,17129
363,0,0,18201
364,0,0,18210
365,0,0,18208
366,0,0,17376
367,0,0,17247
368,0,0,18423
369,0,0,17349
370,0,0,18315
371,0,0,17337
372,0,0,17325
373,0,0,17574
374,0,0,17438
375,0,0,35513
376,0,0,19616
377,0,0,18330
378,0,0,17760
379,0,0,17648
380,0,0,17579
381,0,0,17617
382,0,0,27742
383,0,0,21671
384,0,0,20274
385,0,0,18385
386,0,0,18280
387,0,0,17318
388,0,0,17641
389,0,0,17334
390,0,0,17833
391,0,0,17664
392,0,0,18440
393,0,0,17438
394,0,0,17671
395,0,0,17763
396,0,0,17529
397,0,0,17352
398,0,0,17295
399,0,0,17584
400,0,0,17203
401,0,0,17471
402,0,0,17373
403,0,0,17117
404,0,0,17466
405,0,0,17225
406,0,0,17553
407,0,0,17167
408,0,0,17239
409,0,0,17297
410,0,0,21779
411,0,0,17508
412,0,0,17203
413,0,0,17531
414,0,0,17884
415,0,0,17772
416,0,0,17498
417,0,0,17262
418,0,0,17478
419,0,0,17393
420,0,0,17582
421,0,0,17549
422,0,0,17419
423,0,0,17685
424,0,0,17720
425,0,0,17723
426,0,0,17785
427,0,0,20924
428,0,0,43733
429,0,0,22150
430,0,0,19922
431,0,0,18688
432,0,0,18590
433,0,0,17270
434,0,0,16978
435,0,0,17260
436,0,0,17041
437,0,0,17270
438,0,0,17345
439,0,0,17355
440,0,0,17702
441,0,0,16993
442,0,0,17863
443,0,0,17325
444,0,0,17475
445,0,0,17285
446,0,0,17495
447,0,0,17651
448,0,0,17163
449,0,0,17617
450,0,0,17518
451,0,0,17173
452,0,0,17527
453,0,0,17431
454,0,0,17316
455,0,0,17345
456,0,0,17311
457,0,0,17249
458,0,0,17330
459,0,0,16984
460,0,0,17288
461,0,0,16956
462,0,0,17443
463,0,0,17847
464,0,0,17892
465,0,0,18333
466,0,0,18322
467,0,0,18155
468,0,0,17719
469,0,0,26125
470,0,0,22350
471,0,0,18245
472,0,0,17690
473,0,0,18047
474,0,0,17427
475,0,0,17301
476,0,0,17361
477,0,0,17366
478,0,0,17246
479,0,0,17153
480,0,0,17444
481,0,0,17486
482,0,0,18083
483,0,0,17009
484,0,0,16938
485,0,0,17090
486,0,0,17710
487,0,0,17293
488,0,0,17860
489,0,0,17439
490,0,0,17559
491,0,0,17575
492,0,0,17425
493,0,0,17336
494,0,0,17279
495,0,0,17022
496,0,0,17539
497,0,0,17636
498,0,0,17190
499,0,0,17414
500,0,0,17218
501,0,0,17327
502,0,0,16867
503,0,0,17324
504,0,0,17506
505,0,0,17517
506,0,0,17265
507,0,0,17539
508,0,0,17703
509,0,0,17662
510,0,0,17454
511,0,0,17181
512,0,0,17309
513,0,0,17275
514,0,0,17855
