packet_id,is_malware,latency_ns
1326,0,14369
1327,0,14604
1328,0,14475
1329,0,14439
1330,0,14393
1331,0,14407
1332,0,14349
1333,0,14223
1334,0,14194
1335,0,14458
1336,0,14402
1337,0,14225
1338,0,14498
1339,0,14462
1340,0,14913
1341,0,15930
1342,0,20530
1343,0,16565
1344,0,14614
1345,0,14495
1346,0,13870
1347,0,14375
1348,0,14850
1349,0,13237
1350,0,14342
1351,0,14526
1352,0,15366
1353,0,14385
1354,0,14382
1355,0,14517
1356,0,14122
1357,0,14078
1358,0,14136
1359,0,13220
1360,0,13202
1361,0,13571
1362,0,14535
1363,0,14700
1364,0,15406
1365,0,14180
1366,0,14540
1367,0,15296
1368,0,29386
1369,0,16784
1370,0,15586
1371,0,16400
1372,0,19207
1373,0,17491
1374,0,16362
1375,0,14405
1376,0,14724
1377,0,14366
1378,0,15563
1379,0,15722
1380,0,15271
1381,0,15464
1382,0,15426
1383,0,15997
1384,0,15439
1385,0,14865
1386,0,14398
1387,0,15301
1388,0,15545
1389,0,15693
1390,0,15359
1391,0,15571
1392,0,16221
1393,0,14813
1394,0,16048
1395,0,15359
1396,0,15346
1397,0,15451
1398,0,15753
1399,0,15131
1400,0,15940
1401,0,15419
1402,0,15722
1403,0,15602
1404,0,15393
1405,0,15287
1406,0,15559
1407,0,16747
1408,0,16114
1409,0,15197
1410,0,15317
1411,0,15708
1412,0,15273
1413,0,15281
1414,0,15481
1415,0,15588
1416,0,15800
1417,0,15039
1418,0,15270
1419,0,16338
1420,0,15109
1421,0,15143
1422,0,15016
1423,0,15306
1424,0,15340
1425,0,15430
1426,0,16767
1427,0,14430
1428,0,14266
1429,0,14315
1430,0,14549
1431,0,14301
1432,0,14492
1433,0,15873
1434,0,15543
1435,0,15856
1436,0,16349
1437,0,14445
1438,0,14635
1439,0,14964
1440,0,14646
1441,0,14393
1442,0,14600
1443,0,14511
1444,0,23872
1445,0,19482
1446,0,16161
1447,0,20378
1448,0,14805
1449,0,14589
1450,0,14311
1451,0,14364
1452,0,14412
1453,0,14681
1454,0,14585
1455,0,14683
1456,0,15209
1457,0,16287
1458,0,15701
1459,0,15573
1460,0,15472
1461,0,17204
1462,0,14349
1463,0,14331
1464,0,14834
1465,0,14359
